Time (UTC),Forecasted Load,Actual Load
2024-01-06 08:45:00+00:00,53646.94,55059.12
2024-01-06 09:00:00+00:00,54060.6,55494.71
2024-01-06 09:15:00+00:00,53746.21,55667.66
2024-01-06 09:30:00+00:00,54855.03,56108.36
2024-01-06 09:45:00+00:00,55310.22,56355.72
2024-01-06 10:00:00+00:00,55644.27,57061.65
2024-01-06 10:15:00+00:00,56400.89,57477.13
2024-01-06 10:30:00+00:00,56176.79,57994.31
2024-01-06 10:45:00+00:00,55809.45,58094.12
2024-01-06 11:00:00+00:00,55832.22,58246.25
2024-01-06 11:15:00+00:00,56070.44,58159.67
2024-01-06 11:30:00+00:00,56027.14,57874.47
2024-01-06 11:45:00+00:00,55987.24,57761.87
2024-01-06 12:00:00+00:00,55453.25,57527.07
2024-01-06 12:15:00+00:00,54832.48,57094.0
2024-01-06 12:30:00+00:00,54631.95,56665.65
2024-01-06 12:45:00+00:00,54135.91,56504.32
2024-01-06 13:00:00+00:00,53673.96,56512.82
2024-01-06 13:15:00+00:00,52994.9,56504.18
2024-01-06 13:30:00+00:00,53089.23,56261.48
2024-01-06 13:45:00+00:00,53147.14,56125.5
2024-01-06 14:00:00+00:00,53040.85,56260.7
2024-01-06 14:15:00+00:00,53283.16,56556.21
2024-01-06 14:30:00+00:00,53573.7,56562.29
2024-01-06 14:45:00+00:00,54419.35,56370.37
2024-01-06 15:00:00+00:00,54568.18,56720.39
2024-01-06 15:15:00+00:00,55113.03,56999.74
2024-01-06 15:30:00+00:00,55628.39,57404.15
2024-01-06 15:45:00+00:00,55850.69,57695.07
2024-01-06 16:00:00+00:00,57050.67,58441.69
2024-01-06 16:15:00+00:00,57194.59,59076.32
2024-01-06 16:30:00+00:00,57893.44,59740.25
2024-01-06 16:45:00+00:00,57823.38,59598.71
2024-01-06 17:00:00+00:00,57680.3,59614.07
2024-01-06 17:15:00+00:00,57176.54,59350.43
2024-01-06 17:30:00+00:00,56749.59,59336.32
2024-01-06 17:45:00+00:00,56534.81,58809.31
2024-01-06 18:00:00+00:00,56354.81,58412.36
2024-01-06 18:15:00+00:00,55462.53,57848.06
2024-01-06 18:30:00+00:00,54754.93,57469.78
2024-01-06 18:45:00+00:00,54430.4,56888.84
2024-01-06 19:00:00+00:00,53849.42,55777.58
2024-01-06 19:15:00+00:00,52669.43,54919.48
2024-01-06 19:30:00+00:00,51687.37,54039.76
2024-01-06 19:45:00+00:00,50931.68,53461.26
2024-01-06 20:00:00+00:00,50391.03,52780.37
2024-01-06 20:15:00+00:00,49757.83,52492.02
2024-01-06 20:30:00+00:00,49749.11,51960.57
2024-01-06 20:45:00+00:00,49016.89,51387.7
2024-01-06 21:00:00+00:00,48793.15,51658.2
2024-01-06 21:15:00+00:00,48197.02,51197.02
2024-01-06 21:30:00+00:00,47927.7,50795.12
2024-01-06 21:45:00+00:00,47604.17,50008.06
2024-01-06 22:00:00+00:00,47026.87,49227.3
2024-01-06 22:15:00+00:00,46393.19,48470.39
2024-01-06 22:30:00+00:00,45663.65,47836.17
2024-01-06 22:45:00+00:00,45422.51,46953.71
2024-01-06 23:00:00+00:00,41951.21,46431.66
2024-01-06 23:15:00+00:00,41671.84,45690.92
2024-01-06 23:30:00+00:00,41743.06,44889.15
2024-01-06 23:45:00+00:00,41099.5,44519.02
2024-01-07 00:00:00+00:00,40605.34,44063.11
2024-01-07 00:15:00+00:00,40036.37,43868.05
2024-01-07 00:30:00+00:00,39637.84,43749.64
2024-01-07 00:45:00+00:00,39253.65,43303.91
2024-01-07 01:00:00+00:00,38857.58,43296.02
2024-01-07 01:15:00+00:00,38833.74,43131.94
2024-01-07 01:30:00+00:00,38505.09,43007.57
2024-01-07 01:45:00+00:00,38545.01,42759.0
2024-01-07 02:00:00+00:00,38341.74,42620.32
2024-01-07 02:15:00+00:00,38353.57,42509.05
2024-01-07 02:30:00+00:00,38100.22,42479.53
2024-01-07 02:45:00+00:00,38081.87,42657.24
2024-01-07 03:00:00+00:00,38360.15,42626.18
2024-01-07 03:15:00+00:00,38315.04,42536.71
2024-01-07 03:30:00+00:00,38543.36,42767.52
2024-01-07 03:45:00+00:00,38653.15,42759.16
2024-01-07 04:00:00+00:00,38842.41,42648.92
2024-01-07 04:15:00+00:00,38980.71,42473.06
2024-01-07 04:30:00+00:00,39292.87,42603.22
2024-01-07 04:45:00+00:00,39616.62,42646.2
2024-01-07 05:00:00+00:00,39312.5,42617.96
2024-01-07 05:15:00+00:00,39305.11,42800.49
2024-01-07 05:30:00+00:00,39665.8,42695.14
2024-01-07 05:45:00+00:00,40017.68,42839.75
2024-01-07 06:00:00+00:00,40533.41,43625.19
2024-01-07 06:15:00+00:00,40956.48,44172.51
2024-01-07 06:30:00+00:00,41564.92,44690.27
2024-01-07 06:45:00+00:00,42066.8,45002.43
2024-01-07 07:00:00+00:00,42710.03,45843.32
2024-01-07 07:15:00+00:00,43298.16,46537.78
2024-01-07 07:30:00+00:00,44156.36,47256.95
2024-01-07 07:45:00+00:00,45002.66,48004.85
2024-01-07 08:00:00+00:00,46089.18,49405.05
2024-01-07 08:15:00+00:00,47100.64,50328.6
2024-01-07 08:30:00+00:00,47864.36,51297.38
2024-01-07 08:45:00+00:00,48145.83,51878.28
2024-01-07 09:00:00+00:00,48687.51,52572.77
2024-01-07 09:15:00+00:00,49070.3,53235.02
2024-01-07 09:30:00+00:00,49379.82,53847.13
2024-01-07 09:45:00+00:00,49804.76,54094.35
2024-01-07 10:00:00+00:00,50505.32,54857.12
2024-01-07 10:15:00+00:00,51121.19,55753.28
2024-01-07 10:30:00+00:00,51391.88,56681.23
2024-01-07 10:45:00+00:00,51553.05,56815.36
2024-01-07 11:00:00+00:00,51579.76,56809.52
2024-01-07 11:15:00+00:00,51363.85,56931.29
2024-01-07 11:30:00+00:00,50301.39,56982.01
2024-01-07 11:45:00+00:00,50279.46,56702.77
2024-01-07 12:00:00+00:00,50231.04,56291.58
2024-01-07 12:15:00+00:00,49820.25,55803.21
2024-01-07 12:30:00+00:00,49649.65,55710.73
2024-01-07 12:45:00+00:00,49342.39,55198.6
2024-01-07 13:00:00+00:00,49252.29,55208.32
2024-01-07 13:15:00+00:00,48736.88,54916.61
2024-01-07 13:30:00+00:00,48143.67,54838.25
2024-01-07 13:45:00+00:00,48248.86,54689.47
2024-01-07 14:00:00+00:00,47961.44,54752.51
2024-01-07 14:15:00+00:00,47899.42,54480.78
2024-01-07 14:30:00+00:00,47820.15,54405.04
2024-01-07 14:45:00+00:00,47791.39,54935.04
2024-01-07 15:00:00+00:00,48442.94,55247.24
2024-01-07 15:15:00+00:00,48634.71,55696.42
2024-01-07 15:30:00+00:00,49481.68,56745.04
2024-01-07 15:45:00+00:00,50276.52,57627.51
2024-01-07 16:00:00+00:00,51560.49,59113.43
2024-01-07 16:15:00+00:00,52361.89,59875.66
2024-01-07 16:30:00+00:00,52956.01,60236.57
2024-01-07 16:45:00+00:00,53482.94,60231.46
2024-01-07 17:00:00+00:00,54427.98,60575.23
2024-01-07 17:15:00+00:00,54471.51,60522.48
2024-01-07 17:30:00+00:00,54356.17,60574.69
2024-01-07 17:45:00+00:00,54228.69,60221.45
2024-01-07 18:00:00+00:00,54172.15,59988.43
2024-01-07 18:15:00+00:00,53579.28,59439.24
2024-01-07 18:30:00+00:00,53214.04,58684.34
2024-01-07 18:45:00+00:00,52608.35,58161.61
2024-01-07 19:00:00+00:00,51911.3,57443.66
2024-01-07 19:15:00+00:00,50836.84,56562.52
2024-01-07 19:30:00+00:00,50000.17,56018.82
2024-01-07 19:45:00+00:00,49468.92,55448.54
2024-01-07 20:00:00+00:00,48997.0,55263.56
2024-01-07 20:15:00+00:00,48609.99,55052.4
2024-01-07 20:30:00+00:00,48185.55,54425.14
2024-01-07 20:45:00+00:00,47908.92,54245.03
2024-01-07 21:00:00+00:00,47391.85,55050.6
2024-01-07 21:15:00+00:00,47034.18,54651.11
2024-01-07 21:30:00+00:00,46836.63,53991.18
2024-01-07 21:45:00+00:00,45817.89,53204.59
2024-01-07 22:00:00+00:00,45582.3,52653.38
2024-01-07 22:15:00+00:00,45050.91,52181.33
2024-01-07 22:30:00+00:00,44572.84,51311.7
2024-01-07 22:45:00+00:00,43988.06,50681.13
2024-01-07 23:00:00+00:00,44593.04,50438.17
2024-01-07 23:15:00+00:00,44001.1,50163.05
2024-01-07 23:30:00+00:00,43580.98,49995.34
2024-01-07 23:45:00+00:00,42954.15,49584.14
2024-01-08 00:00:00+00:00,42617.69,48896.53
2024-01-08 00:15:00+00:00,42337.74,48539.26
2024-01-08 00:30:00+00:00,41910.28,48374.96
2024-01-08 00:45:00+00:00,41680.35,48311.78
2024-01-08 01:00:00+00:00,41565.84,48100.06
2024-01-08 01:15:00+00:00,41258.17,47968.67
2024-01-08 01:30:00+00:00,41173.03,48078.08
2024-01-08 01:45:00+00:00,41292.11,48033.15
2024-01-08 02:00:00+00:00,41386.54,48186.4
2024-01-08 02:15:00+00:00,41373.45,48134.05
2024-01-08 02:30:00+00:00,41427.84,48131.99
2024-01-08 02:45:00+00:00,41908.93,48396.54
2024-01-08 03:00:00+00:00,42821.29,48688.65
2024-01-08 03:15:00+00:00,43391.05,48712.25
2024-01-08 03:30:00+00:00,44328.71,49480.11
2024-01-08 03:45:00+00:00,45100.59,49931.11
2024-01-08 04:00:00+00:00,46508.66,51145.94
2024-01-08 04:15:00+00:00,47463.57,51390.97
2024-01-08 04:30:00+00:00,48826.49,52913.73
2024-01-08 04:45:00+00:00,50277.24,54540.3
2024-01-08 05:00:00+00:00,52839.89,57804.1
2024-01-08 05:15:00+00:00,54816.45,59583.19
2024-01-08 05:30:00+00:00,56162.59,61024.73
2024-01-08 05:45:00+00:00,57653.03,62808.6
2024-01-08 06:00:00+00:00,59134.85,64470.31
2024-01-08 06:15:00+00:00,60063.18,65607.47
2024-01-08 06:30:00+00:00,61229.27,66831.53
2024-01-08 06:45:00+00:00,61767.65,67794.56
2024-01-08 07:00:00+00:00,62620.37,69076.98
2024-01-08 07:15:00+00:00,63121.78,69362.32
2024-01-08 07:30:00+00:00,63999.74,70057.33
2024-01-08 07:45:00+00:00,64140.3,70094.38
2024-01-08 08:00:00+00:00,64329.55,69873.55
2024-01-08 08:15:00+00:00,64661.05,70149.36
2024-01-08 08:30:00+00:00,65100.94,70411.28
2024-01-08 08:45:00+00:00,65076.12,70195.99
2024-01-08 09:00:00+00:00,65159.99,69844.67
2024-01-08 09:15:00+00:00,65220.42,69869.15
2024-01-08 09:30:00+00:00,65515.53,69546.1
2024-01-08 09:45:00+00:00,65537.98,69627.85
2024-01-08 10:00:00+00:00,65936.1,69782.96
2024-01-08 10:15:00+00:00,66192.67,69686.0
2024-01-08 10:30:00+00:00,66089.37,69830.79
2024-01-08 10:45:00+00:00,65902.39,69723.17
2024-01-08 11:00:00+00:00,65941.68,69474.19
2024-01-08 11:15:00+00:00,65817.79,69229.7
2024-01-08 11:30:00+00:00,65758.78,69383.21
2024-01-08 11:45:00+00:00,65386.65,69175.83
2024-01-08 12:00:00+00:00,65233.57,69331.99
2024-01-08 12:15:00+00:00,64915.34,69069.92
2024-01-08 12:30:00+00:00,64392.01,68962.61
2024-01-08 12:45:00+00:00,63851.76,68817.11
2024-01-08 13:00:00+00:00,63447.92,68658.52
2024-01-08 13:15:00+00:00,62895.1,68261.39
2024-01-08 13:30:00+00:00,62700.15,68079.56
2024-01-08 13:45:00+00:00,62340.72,67886.25
2024-01-08 14:00:00+00:00,62518.8,68158.17
2024-01-08 14:15:00+00:00,62175.38,67907.26
2024-01-08 14:30:00+00:00,61919.1,67875.38
2024-01-08 14:45:00+00:00,61712.94,67680.99
2024-01-08 15:00:00+00:00,61887.47,67750.54
2024-01-08 15:15:00+00:00,61828.73,67791.15
2024-01-08 15:30:00+00:00,62407.41,68433.71
2024-01-08 15:45:00+00:00,62605.82,69256.78
2024-01-08 16:00:00+00:00,63292.96,70224.53
2024-01-08 16:15:00+00:00,64139.44,70602.42
2024-01-08 16:30:00+00:00,64245.94,70905.98
2024-01-08 16:45:00+00:00,65242.8,71111.41
2024-01-08 17:00:00+00:00,65525.19,70847.62
2024-01-08 17:15:00+00:00,65493.55,70741.15
2024-01-08 17:30:00+00:00,65542.73,70607.18
2024-01-08 17:45:00+00:00,65334.66,70517.38
2024-01-08 18:00:00+00:00,65208.07,70084.93
2024-01-08 18:15:00+00:00,64557.73,69625.84
2024-01-08 18:30:00+00:00,64014.21,69197.79
2024-01-08 18:45:00+00:00,63596.41,68397.68
2024-01-08 19:00:00+00:00,62724.66,67195.12
2024-01-08 19:15:00+00:00,61314.75,66277.61
2024-01-08 19:30:00+00:00,60536.12,65346.01
2024-01-08 19:45:00+00:00,59478.4,64493.4
2024-01-08 20:00:00+00:00,58513.17,63730.32
2024-01-08 20:15:00+00:00,57954.48,63161.02
2024-01-08 20:30:00+00:00,57098.03,62144.8
2024-01-08 20:45:00+00:00,56429.66,61313.26
2024-01-08 21:00:00+00:00,55692.69,61228.13
2024-01-08 21:15:00+00:00,54921.62,60680.87
2024-01-08 21:30:00+00:00,54130.29,59563.74
2024-01-08 21:45:00+00:00,53107.82,58437.19
2024-01-08 22:00:00+00:00,51832.22,57286.4
2024-01-08 22:15:00+00:00,50872.06,56823.82
2024-01-08 22:30:00+00:00,50281.55,56308.19
2024-01-08 22:45:00+00:00,49665.79,55641.86
2024-01-08 23:00:00+00:00,47541.55,55523.24
2024-01-08 23:15:00+00:00,46714.92,55007.23
2024-01-08 23:30:00+00:00,46195.78,54563.49
2024-01-08 23:45:00+00:00,45494.43,54107.45
2024-01-09 00:00:00+00:00,45061.35,53237.04
2024-01-09 00:15:00+00:00,44778.16,53090.19
2024-01-09 00:30:00+00:00,44352.89,52936.38
2024-01-09 00:45:00+00:00,44119.21,52792.18
2024-01-09 01:00:00+00:00,43979.17,52479.88
2024-01-09 01:15:00+00:00,43683.69,52276.81
2024-01-09 01:30:00+00:00,43607.27,52305.68
2024-01-09 01:45:00+00:00,43746.78,52158.41
2024-01-09 02:00:00+00:00,43817.11,52324.17
2024-01-09 02:15:00+00:00,43823.54,51958.52
2024-01-09 02:30:00+00:00,43915.19,51800.9
2024-01-09 02:45:00+00:00,44240.61,51861.09
2024-01-09 03:00:00+00:00,45008.62,52094.97
2024-01-09 03:15:00+00:00,45507.63,52580.55
2024-01-09 03:30:00+00:00,46298.75,53355.16
2024-01-09 03:45:00+00:00,47021.08,53701.85
2024-01-09 04:00:00+00:00,48261.77,55056.15
2024-01-09 04:15:00+00:00,49045.93,55582.03
2024-01-09 04:30:00+00:00,50190.28,56453.86
2024-01-09 04:45:00+00:00,51516.0,57440.13
2024-01-09 05:00:00+00:00,54054.71,59721.23
2024-01-09 05:15:00+00:00,55839.66,61546.43
2024-01-09 05:30:00+00:00,57036.38,63348.35
2024-01-09 05:45:00+00:00,58302.65,64896.41
2024-01-09 06:00:00+00:00,59717.37,66694.3
2024-01-09 06:15:00+00:00,60618.88,67840.95
2024-01-09 06:30:00+00:00,61592.96,68652.42
2024-01-09 06:45:00+00:00,62092.91,69687.43
2024-01-09 07:00:00+00:00,62925.53,70342.26
2024-01-09 07:15:00+00:00,63446.43,71019.51
2024-01-09 07:30:00+00:00,64139.29,71039.76
2024-01-09 07:45:00+00:00,64346.96,71084.44
2024-01-09 08:00:00+00:00,64487.42,70806.04
2024-01-09 08:15:00+00:00,64805.75,70869.48
2024-01-09 08:30:00+00:00,65289.63,70898.31
2024-01-09 08:45:00+00:00,65311.09,70855.91
2024-01-09 09:00:00+00:00,65492.42,70951.71
2024-01-09 09:15:00+00:00,65515.49,70806.14
2024-01-09 09:30:00+00:00,65729.12,70935.14
2024-01-09 09:45:00+00:00,65738.18,70627.71
2024-01-09 10:00:00+00:00,66217.78,70633.44
2024-01-09 10:15:00+00:00,66426.1,71116.77
2024-01-09 10:30:00+00:00,66322.88,70806.51
2024-01-09 10:45:00+00:00,66193.68,70611.41
2024-01-09 11:00:00+00:00,66175.12,70497.23
2024-01-09 11:15:00+00:00,66138.29,70561.56
2024-01-09 11:30:00+00:00,66066.24,70207.44
2024-01-09 11:45:00+00:00,65711.26,70098.58
2024-01-09 12:00:00+00:00,65592.12,69941.23
2024-01-09 12:15:00+00:00,65237.66,69494.66
2024-01-09 12:30:00+00:00,64812.71,68388.47
2024-01-09 12:45:00+00:00,64307.65,67643.87
2024-01-09 13:00:00+00:00,63700.06,67842.64
2024-01-09 13:15:00+00:00,63398.52,67380.03
2024-01-09 13:30:00+00:00,63033.76,67161.77
2024-01-09 13:45:00+00:00,62580.86,66841.11
2024-01-09 14:00:00+00:00,62938.04,67428.72
2024-01-09 14:15:00+00:00,62625.25,67117.77
2024-01-09 14:30:00+00:00,62447.55,67266.41
2024-01-09 14:45:00+00:00,62285.84,67071.28
2024-01-09 15:00:00+00:00,62412.0,67026.62
2024-01-09 15:15:00+00:00,62485.7,67603.97
2024-01-09 15:30:00+00:00,63071.21,68392.25
2024-01-09 15:45:00+00:00,63382.19,69313.65
2024-01-09 16:00:00+00:00,63982.11,70667.02
2024-01-09 16:15:00+00:00,64870.86,71124.15
2024-01-09 16:30:00+00:00,64976.1,71432.95
2024-01-09 16:45:00+00:00,65928.27,71720.91
2024-01-09 17:00:00+00:00,66184.94,71415.07
2024-01-09 17:15:00+00:00,66228.04,70984.38
2024-01-09 17:30:00+00:00,66298.82,70939.95
2024-01-09 17:45:00+00:00,66114.84,70898.43
2024-01-09 18:00:00+00:00,66091.39,70474.11
2024-01-09 18:15:00+00:00,65408.95,69842.56
2024-01-09 18:30:00+00:00,64964.7,69331.28
2024-01-09 18:45:00+00:00,64618.25,68697.76
2024-01-09 19:00:00+00:00,63551.06,67730.41
2024-01-09 19:15:00+00:00,62198.74,66364.24
2024-01-09 19:30:00+00:00,61419.76,65621.92
2024-01-09 19:45:00+00:00,60325.64,64783.25
2024-01-09 20:00:00+00:00,59394.43,64497.87
2024-01-09 20:15:00+00:00,58813.33,63677.5
2024-01-09 20:30:00+00:00,58000.53,62677.55
2024-01-09 20:45:00+00:00,57234.04,62042.1
2024-01-09 21:00:00+00:00,56350.81,61507.87
2024-01-09 21:15:00+00:00,55462.9,60639.66
2024-01-09 21:30:00+00:00,54640.03,59878.54
2024-01-09 21:45:00+00:00,53597.94,58963.64
2024-01-09 22:00:00+00:00,52251.84,58294.34
2024-01-09 22:15:00+00:00,51222.44,57591.96
2024-01-09 22:30:00+00:00,50610.87,56967.75
2024-01-09 22:45:00+00:00,50008.62,56488.94
2024-01-09 23:00:00+00:00,49355.52,55759.61
2024-01-09 23:15:00+00:00,48760.19,55214.9
2024-01-09 23:30:00+00:00,48250.72,54864.95
2024-01-09 23:45:00+00:00,47609.54,54303.98
2024-01-10 00:00:00+00:00,47151.56,53700.52
2024-01-10 00:15:00+00:00,46536.37,53494.43
2024-01-10 00:30:00+00:00,46298.91,53345.02
2024-01-10 00:45:00+00:00,45934.38,52933.61
2024-01-10 01:00:00+00:00,45922.45,52608.28
2024-01-10 01:15:00+00:00,45545.72,52569.09
2024-01-10 01:30:00+00:00,45705.93,52464.76
2024-01-10 01:45:00+00:00,46070.81,52529.95
2024-01-10 02:00:00+00:00,46382.0,52435.23
2024-01-10 02:15:00+00:00,46364.0,52426.15
2024-01-10 02:30:00+00:00,46549.08,52399.8
2024-01-10 02:45:00+00:00,46798.58,52521.32
2024-01-10 03:00:00+00:00,47385.94,52618.17
2024-01-10 03:15:00+00:00,47631.89,52835.04
2024-01-10 03:30:00+00:00,48274.54,53309.77
2024-01-10 03:45:00+00:00,48536.38,53712.55
2024-01-10 04:00:00+00:00,49822.05,54901.58
2024-01-10 04:15:00+00:00,50533.73,55308.37
2024-01-10 04:30:00+00:00,51615.18,56342.9
2024-01-10 04:45:00+00:00,52947.1,57551.59
2024-01-10 05:00:00+00:00,55564.26,59903.67
2024-01-10 05:15:00+00:00,57451.4,61764.15
2024-01-10 05:30:00+00:00,58578.74,63426.25
2024-01-10 05:45:00+00:00,59771.48,64926.09
2024-01-10 06:00:00+00:00,61142.5,66519.68
2024-01-10 06:15:00+00:00,61908.73,67686.44
2024-01-10 06:30:00+00:00,62786.39,68702.57
2024-01-10 06:45:00+00:00,63165.62,69389.48
2024-01-10 07:00:00+00:00,63877.27,69869.98
2024-01-10 07:15:00+00:00,64530.39,70544.85
2024-01-10 07:30:00+00:00,65204.91,70960.77
2024-01-10 07:45:00+00:00,65554.96,71291.23
2024-01-10 08:00:00+00:00,65642.05,71149.89
2024-01-10 08:15:00+00:00,66001.86,71345.51
2024-01-10 08:30:00+00:00,66543.03,71781.92
2024-01-10 08:45:00+00:00,66649.51,71603.03
2024-01-10 09:00:00+00:00,66874.63,71076.71
2024-01-10 09:15:00+00:00,66915.14,71205.18
2024-01-10 09:30:00+00:00,67323.14,71221.71
2024-01-10 09:45:00+00:00,67441.31,71449.74
2024-01-10 10:00:00+00:00,68050.34,71020.75
2024-01-10 10:15:00+00:00,68403.03,70956.83
2024-01-10 10:30:00+00:00,68257.07,70845.44
2024-01-10 10:45:00+00:00,68141.39,70813.73
2024-01-10 11:00:00+00:00,68193.09,70677.57
2024-01-10 11:15:00+00:00,68178.78,70148.11
2024-01-10 11:30:00+00:00,68036.56,69730.96
2024-01-10 11:45:00+00:00,67759.98,69642.9
2024-01-10 12:00:00+00:00,67625.35,69539.15
2024-01-10 12:15:00+00:00,67142.84,69102.62
2024-01-10 12:30:00+00:00,66729.81,68705.75
2024-01-10 12:45:00+00:00,66039.34,67638.21
2024-01-10 13:00:00+00:00,65332.93,67967.39
2024-01-10 13:15:00+00:00,65124.79,67654.63
2024-01-10 13:30:00+00:00,64615.51,67221.79
2024-01-10 13:45:00+00:00,64119.11,67059.53
2024-01-10 14:00:00+00:00,64543.04,67289.51
2024-01-10 14:15:00+00:00,64261.19,67177.39
2024-01-10 14:30:00+00:00,64081.48,67351.5
2024-01-10 14:45:00+00:00,63970.18,67425.88
2024-01-10 15:00:00+00:00,64157.53,67680.37
2024-01-10 15:15:00+00:00,64244.52,67890.68
2024-01-10 15:30:00+00:00,64713.58,68621.14
2024-01-10 15:45:00+00:00,64915.34,69599.46
2024-01-10 16:00:00+00:00,65748.12,70515.51
2024-01-10 16:15:00+00:00,66461.55,71174.06
2024-01-10 16:30:00+00:00,66443.49,71201.92
2024-01-10 16:45:00+00:00,67351.31,71459.39
2024-01-10 17:00:00+00:00,67552.37,71155.66
2024-01-10 17:15:00+00:00,67552.41,70681.13
2024-01-10 17:30:00+00:00,67529.07,70643.7
2024-01-10 17:45:00+00:00,67313.35,70453.34
2024-01-10 18:00:00+00:00,67147.38,70192.44
2024-01-10 18:15:00+00:00,66472.52,69755.31
2024-01-10 18:30:00+00:00,66091.36,69418.69
2024-01-10 18:45:00+00:00,65708.15,68677.39
2024-01-10 19:00:00+00:00,64686.09,67446.49
2024-01-10 19:15:00+00:00,63397.98,66698.79
2024-01-10 19:30:00+00:00,62609.53,66000.79
2024-01-10 19:45:00+00:00,61496.28,65331.51
2024-01-10 20:00:00+00:00,60497.53,64397.07
2024-01-10 20:15:00+00:00,59943.87,63471.96
2024-01-10 20:30:00+00:00,59073.65,62672.24
2024-01-10 20:45:00+00:00,58370.44,61923.35
2024-01-10 21:00:00+00:00,57511.62,61733.19
2024-01-10 21:15:00+00:00,56756.67,60768.28
2024-01-10 21:30:00+00:00,55912.54,60046.04
2024-01-10 21:45:00+00:00,54768.69,59003.12
2024-01-10 22:00:00+00:00,53363.79,58234.94
2024-01-10 22:15:00+00:00,52380.14,57452.99
2024-01-10 22:30:00+00:00,51665.87,56910.65
2024-01-10 22:45:00+00:00,51103.61,56341.31
2024-01-10 23:00:00+00:00,48813.34,55982.84
2024-01-10 23:15:00+00:00,48300.34,55631.03
2024-01-10 23:30:00+00:00,47913.54,55379.99
2024-01-10 23:45:00+00:00,47519.02,54992.8
2024-01-11 00:00:00+00:00,47085.55,54636.67
2024-01-11 00:15:00+00:00,46246.67,54293.29
2024-01-11 00:30:00+00:00,46029.28,54407.28
2024-01-11 00:45:00+00:00,45719.61,54139.49
2024-01-11 01:00:00+00:00,45593.26,53325.55
2024-01-11 01:15:00+00:00,45552.42,53120.24
2024-01-11 01:30:00+00:00,45681.49,53309.49
2024-01-11 01:45:00+00:00,45805.3,53299.5
2024-01-11 02:00:00+00:00,46021.78,53279.56
2024-01-11 02:15:00+00:00,46219.97,53199.28
2024-01-11 02:30:00+00:00,46391.65,53387.44
2024-01-11 02:45:00+00:00,46712.58,53416.79
2024-01-11 03:00:00+00:00,47192.4,53802.09
2024-01-11 03:15:00+00:00,47478.44,54107.67
2024-01-11 03:30:00+00:00,48120.2,54376.04
2024-01-11 03:45:00+00:00,48537.98,54827.51
2024-01-11 04:00:00+00:00,49692.26,56025.17
2024-01-11 04:15:00+00:00,50482.79,56687.08
2024-01-11 04:30:00+00:00,51574.17,57781.73
2024-01-11 04:45:00+00:00,53201.2,59064.8
2024-01-11 05:00:00+00:00,55698.01,61417.2
2024-01-11 05:15:00+00:00,57551.43,63223.07
2024-01-11 05:30:00+00:00,58583.43,64635.61
2024-01-11 05:45:00+00:00,59647.4,66049.98
2024-01-11 06:00:00+00:00,60639.91,68027.63
2024-01-11 06:15:00+00:00,61688.19,69100.44
2024-01-11 06:30:00+00:00,62329.65,69817.86
2024-01-11 06:45:00+00:00,63351.42,70620.49
2024-01-11 07:00:00+00:00,64037.69,71430.13
2024-01-11 07:15:00+00:00,64513.87,71815.61
2024-01-11 07:30:00+00:00,64855.71,72248.46
2024-01-11 07:45:00+00:00,65713.92,72400.3
2024-01-11 08:00:00+00:00,66154.74,72022.35
2024-01-11 08:15:00+00:00,66760.59,72272.39
2024-01-11 08:30:00+00:00,66845.18,72146.0
2024-01-11 08:45:00+00:00,66978.2,72196.58
2024-01-11 09:00:00+00:00,66977.25,71786.76
2024-01-11 09:15:00+00:00,67062.84,71958.22
2024-01-11 09:30:00+00:00,66961.13,72011.43
2024-01-11 09:45:00+00:00,66973.25,71947.85
2024-01-11 10:00:00+00:00,67435.52,71787.5
2024-01-11 10:15:00+00:00,67698.78,72035.96
2024-01-11 10:30:00+00:00,67723.77,71828.71
2024-01-11 10:45:00+00:00,67525.37,71873.02
2024-01-11 11:00:00+00:00,67581.61,71340.21
2024-01-11 11:15:00+00:00,67625.05,71236.03
2024-01-11 11:30:00+00:00,67544.64,71191.3
2024-01-11 11:45:00+00:00,67330.01,70958.52
2024-01-11 12:00:00+00:00,67151.83,71102.11
2024-01-11 12:15:00+00:00,66817.8,70724.72
2024-01-11 12:30:00+00:00,66272.29,70209.04
2024-01-11 12:45:00+00:00,65610.59,69545.59
2024-01-11 13:00:00+00:00,65021.51,69362.46
2024-01-11 13:15:00+00:00,64778.73,68726.51
2024-01-11 13:30:00+00:00,64511.33,68471.73
2024-01-11 13:45:00+00:00,63985.19,68356.64
2024-01-11 14:00:00+00:00,64273.04,68517.78
2024-01-11 14:15:00+00:00,64011.13,68172.75
2024-01-11 14:30:00+00:00,63783.37,68160.49
2024-01-11 14:45:00+00:00,63586.51,68470.89
2024-01-11 15:00:00+00:00,63679.84,68876.33
2024-01-11 15:15:00+00:00,63665.07,68881.6
2024-01-11 15:30:00+00:00,64144.8,69472.33
2024-01-11 15:45:00+00:00,64443.49,70133.15
2024-01-11 16:00:00+00:00,65330.56,70933.57
2024-01-11 16:15:00+00:00,66158.0,71460.22
2024-01-11 16:30:00+00:00,66208.74,71759.57
